NAICS2,NAICS3,NAICS4,NAICS5,NAICS6,Label2,Label3,Label4,Label5,Label6
31,311,3119,31191,311911,Manufacturing,Food Manufacturing,Other Food Manufacturing,Snack Food Manufacturing,Roasted Nuts and Peanut Butter Manufacturing
31,311,3119,31191,311919,Manufacturing,Food Manufacturing,Other Food Manufacturing,Snack Food Manufacturing,Other Snack Food Manufacturing
31,311,3119,31192,311920,Manufacturing,Food Manufacturing,Other Food Manufacturing,Coffee and Tea Manufacturing,Coffee and Tea Manufacturing
31,311,3119,31193,311930,Manufacturing,Food Manufacturing,Other Food Manufacturing,Flavoring Syrup and Concentrate Manufacturing,Flavoring Syrup and Concentrate Manufacturing
31,311,3119,31194,311941,Manufacturing,Food Manufacturing,Other Food Manufacturing,Seasoning and Dressing Manufacturing,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing"
31,311,3119,31194,311942,Manufacturing,Food Manufacturing,Other Food Manufacturing,Seasoning and Dressing Manufacturing,Spice and Extract Manufacturing
31,311,3119,31199,311991,Manufacturing,Food Manufacturing,Other Food Manufacturing,All Other Food Manufacturing,Perishable Prepared Food Manufacturing
31,311,3119,31199,311999,Manufacturing,Food Manufacturing,Other Food Manufacturing,All Other Food Manufacturing,All Other Miscellaneous Food Manufacturing
31,312,3121,31211,312111,Manufacturing,Beverage and Tobacco Product Manufacturing,Beverage Manufacturing,Soft Drink and Ice Manufacturing,Soft Drink Manufacturing
31,312,3121,31211,312112,Manufacturing,Beverage and Tobacco Product Manufacturing,Beverage Manufacturing,Soft Drink and Ice Manufacturing,Bottled Water Manufacturing
31,312,3121,31211,312113,Manufacturing,Beverage and Tobacco Product Manufacturing,Beverage Manufacturing,Soft Drink and Ice Manufacturing,Ice Manufacturing
31,312,3121,31212,312120,Manufacturing,Beverage and Tobacco Product Manufacturing,Beverage Manufacturing,Breweries,Breweries
31,312,3121,31213,312130,Manufacturing,Beverage and Tobacco Product Manufacturing,Beverage Manufacturing,Wineries,Wineries
31,312,3121,31214,312140,Manufacturing,Beverage and Tobacco Product Manufacturing,Beverage Manufacturing,Distilleries,Distilleries
31,312,3122,31221,312210,Manufacturing,Beverage and Tobacco Product Manufacturing,Tobacco Manufacturing,Tobacco Stemming and Redrying,Tobacco Stemming and Redrying
31,312,3122,31222,312221,Manufacturing,Beverage and Tobacco Product Manufacturing,Tobacco Manufacturing,Tobacco Product Manufacturing,Cigarette Manufacturing
31,312,3122,31222,312229,Manufacturing,Beverage and Tobacco Product Manufacturing,Tobacco Manufacturing,Tobacco Product Manufacturing,Other Tobacco Product Manufacturing
31,313,3131,31311,313111,Manufacturing,Textile Mills,"Fiber, Yarn, and Thread Mills","Fiber, Yarn, and Thread Mills",Yarn Spinning Mills
31,313,3131,31311,313112,Manufacturing,Textile Mills,"Fiber, Yarn, and Thread Mills","Fiber, Yarn, and Thread Mills","Yarn Texturizing, Throwing, and Twisting Mills"
31,313,3131,31311,313113,Manufacturing,Textile Mills,"Fiber, Yarn, and Thread Mills","Fiber, Yarn, and Thread Mills",Thread Mills
31,313,3132,31321,313210,Manufacturing,Textile Mills,Fabric Mills,Broadwoven Fabric Mills,Broadwoven Fabric Mills
31,313,3132,31322,313221,Manufacturing,Textile Mills,Fabric Mills,Narrow Fabric Mills and Schiffli Machine Embroidery,Narrow Fabric Mills
31,313,3132,31322,313222,Manufacturing,Textile Mills,Fabric Mills,Narrow Fabric Mills and Schiffli Machine Embroidery,Schiffli Machine Embroidery
31,313,3132,31323,313230,Manufacturing,Textile Mills,Fabric Mills,Nonwoven Fabric Mills,Nonwoven Fabric Mills
31,313,3132,31324,313241,Manufacturing,Textile Mills,Fabric Mills,Knit Fabric Mills,Weft Knit Fabric Mills
31,313,3132,31324,313249,Manufacturing,Textile Mills,Fabric Mills,Knit Fabric Mills,Other Knit Fabric and Lace Mills
31,313,3133,31331,313311,Manufacturing,Textile Mills,Textile and Fabric Finishing and Fabric Coating Mills,Textile and Fabric Finishing Mills,Broadwoven Fabric Finishing Mills
31,313,3133,31331,313312,Manufacturing,Textile Mills,Textile and Fabric Finishing and Fabric Coating Mills,Textile and Fabric Finishing Mills,Textile and Fabric Finishing (except Broadwoven Fabric) Mills
31,313,3133,31332,313320,Manufacturing,Textile Mills,Textile and Fabric Finishing and Fabric Coating Mills,Fabric Coating Mills,Fabric Coating Mills
31,314,3141,31411,314110,Manufacturing,Textile Product Mills,Textile Furnishings Mills,Carpet and Rug Mills,Carpet and Rug Mills
31,314,3141,31412,314121,Manufacturing,Textile Product Mills,Textile Furnishings Mills,Curtain and Linen Mills,Curtain and Drapery Mills
31,314,3141,31412,314129,Manufacturing,Textile Product Mills,Textile Furnishings Mills,Curtain and Linen Mills,Other Household Textile Product Mills
31,314,3149,31491,314911,Manufacturing,Textile Product Mills,Other Textile Product Mills,Textile Bag and Canvas Mills,Textile Bag Mills
31,314,3149,31491,314912,Manufacturing,Textile Product Mills,Other Textile Product Mills,Textile Bag and Canvas Mills,Canvas and Related Product Mills
31,314,3149,31499,314991,Manufacturing,Textile Product Mills,Other Textile Product Mills,All Other Textile Product Mills,"Rope, Cordage, and Twine Mills"
31,314,3149,31499,314992,Manufacturing,Textile Product Mills,Other Textile Product Mills,All Other Textile Product Mills,Tire Cord and Tire Fabric Mills
31,314,3149,31499,314999,Manufacturing,Textile Product Mills,Other Textile Product Mills,All Other Textile Product Mills,All Other Miscellaneous Textile Product Mills
31,315,3151,31511,315111,Manufacturing,Apparel Manufacturing,Apparel Knitting Mills,Hosiery and Sock Mills,Sheer Hosiery Mills
31,315,3151,31511,315119,Manufacturing,Apparel Manufacturing,Apparel Knitting Mills,Hosiery and Sock Mills,Other Hosiery and Sock Mills
31,315,3151,31519,315191,Manufacturing,Apparel Manufacturing,Apparel Knitting Mills,Other Apparel Knitting Mills,Outerwear Knitting Mills
31,315,3151,31519,315192,Manufacturing,Apparel Manufacturing,Apparel Knitting Mills,Other Apparel Knitting Mills,Underwear and Nightwear Knitting Mills
31,315,3152,31521,315211,Manufacturing,Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Cut and Sew Apparel Contractors,Men's and Boys' Cut and Sew Apparel Contractors
31,315,3152,31521,315212,Manufacturing,Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Cut and Sew Apparel Contractors,"Women's, Girls', and Infants' Cut and Sew Apparel Contractors"
31,315,3152,31522,315221,Manufacturing,Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Men's and Boys' Cut and Sew Apparel Manufacturing,Men's and Boys' Cut and Sew Underwear and Nightwear Manufacturing
31,315,3152,31522,315222,Manufacturing,Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Men's and Boys' Cut and Sew Apparel Manufacturing,"Men's and Boys' Cut and Sew Suit, Coat, and Overcoat Manufacturing"
31,315,3152,31522,315223,Manufacturing,Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Men's and Boys' Cut and Sew Apparel Manufacturing,Men's and Boys' Cut and Sew Shirt (except Work Shirt) Manufacturing
31,315,3152,31522,315224,Manufacturing,Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Men's and Boys' Cut and Sew Apparel Manufacturing,"Men's and Boys' Cut and Sew Trouser, Slack, and Jean Manufacturing"
31,315,3152,31522,315225,Manufacturing,Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Men's and Boys' Cut and Sew Apparel Manufacturing,Men's and Boys' Cut and Sew Work Clothing Manufacturing
31,315,3152,31522,315228,Manufacturing,Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Men's and Boys' Cut and Sew Apparel Manufacturing,Men's and Boys' Cut and Sew Other Outerwear Manufacturing
31,315,3152,31523,315231,Manufacturing,Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Women's and Girls' Cut and Sew Apparel Manufacturing,"Women's and Girls' Cut and Sew Lingerie, Loungewear, and Nightwear Manufacturing"
31,315,3152,31523,315232,Manufacturing,Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Women's and Girls' Cut and Sew Apparel Manufacturing,Women's and Girls' Cut and Sew Blouse and Shirt Manufacturing
31,315,3152,31523,315233,Manufacturing,Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Women's and Girls' Cut and Sew Apparel Manufacturing,Women's and Girls' Cut and Sew Dress Manufacturing
31,315,3152,31523,315234,Manufacturing,Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Women's and Girls' Cut and Sew Apparel Manufacturing,"Women's and Girls' Cut and Sew Suit, Coat, Tailored Jacket, and Skirt Manufacturing"
31,315,3152,31523,315239,Manufacturing,Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Women's and Girls' Cut and Sew Apparel Manufacturing,Women's and Girls' Cut and Sew Other Outerwear Manufacturing
31,315,3152,31529,315291,Manufacturing,Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Other Cut and Sew Apparel Manufacturing,Infants' Cut and Sew Apparel Manufacturing
31,315,3152,31529,315292,Manufacturing,Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Other Cut and Sew Apparel Manufacturing,Fur and Leather Apparel Manufacturing
31,315,3152,31529,315299,Manufacturing,Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Other Cut and Sew Apparel Manufacturing,All Other Cut and Sew Apparel Manufacturing
31,315,3159,31599,315991,Manufacturing,Apparel Manufacturing,Apparel Accessories and Other Apparel Manufacturing,Apparel Accessories and Other Apparel Manufacturing,"Hat, Cap, and Millinery Manufacturing"
31,315,3159,31599,315992,Manufacturing,Apparel Manufacturing,Apparel Accessories and Other Apparel Manufacturing,Apparel Accessories and Other Apparel Manufacturing,Glove and Mitten Manufacturing
31,315,3159,31599,315993,Manufacturing,Apparel Manufacturing,Apparel Accessories and Other Apparel Manufacturing,Apparel Accessories and Other Apparel Manufacturing,Men's and Boys' Neckwear Manufacturing
31,315,3159,31599,315999,Manufacturing,Apparel Manufacturing,Apparel Accessories and Other Apparel Manufacturing,Apparel Accessories and Other Apparel Manufacturing,Other Apparel Accessories and Other Apparel Manufacturing
31,316,3161,31611,316110,Manufacturing,Leather and Allied Product Manufacturing,Leather and Hide Tanning and Finishing,Leather and Hide Tanning and Finishing,Leather and Hide Tanning and Finishing
31,316,3162,31621,316211,Manufacturing,Leather and Allied Product Manufacturing,Footwear Manufacturing,Footwear Manufacturing,Rubber and Plastics Footwear Manufacturing
31,316,3162,31621,316212,Manufacturing,Leather and Allied Product Manufacturing,Footwear Manufacturing,Footwear Manufacturing,House Slipper Manufacturing
31,316,3162,31621,316213,Manufacturing,Leather and Allied Product Manufacturing,Footwear Manufacturing,Footwear Manufacturing,Men's Footwear (except Athletic) Manufacturing
31,316,3162,31621,316214,Manufacturing,Leather and Allied Product Manufacturing,Footwear Manufacturing,Footwear Manufacturing,Women's Footwear (except Athletic) Manufacturing
31,316,3162,31621,316219,Manufacturing,Leather and Allied Product Manufacturing,Footwear Manufacturing,Footwear Manufacturing,Other Footwear Manufacturing
31,316,3169,31699,316991,Manufacturing,Leather and Allied Product Manufacturing,Other Leather and Allied Product Manufacturing,Other Leather and Allied Product Manufacturing,Luggage Manufacturing
31,316,3169,31699,316992,Manufacturing,Leather and Allied Product Manufacturing,Other Leather and Allied Product Manufacturing,Other Leather and Allied Product Manufacturing,Women's Handbag and Purse Manufacturing
31,316,3169,31699,316993,Manufacturing,Leather and Allied Product Manufacturing,Other Leather and Allied Product Manufacturing,Other Leather and Allied Product Manufacturing,Personal Leather Good (except Women's Handbag and Purse) Manufacturing
31,316,3169,31699,316999,Manufacturing,Leather and Allied Product Manufacturing,Other Leather and Allied Product Manufacturing,Other Leather and Allied Product Manufacturing,All Other Leather Good and Allied Product Manufacturing
32,321,3211,32111,321113,Manufacturing,Wood Product Manufacturing,Sawmills and Wood Preservation,Sawmills and Wood Preservation,Sawmills
32,321,3211,32111,321114,Manufacturing,Wood Product Manufacturing,Sawmills and Wood Preservation,Sawmills and Wood Preservation,Wood Preservation
32,321,3212,32121,321211,Manufacturing,Wood Product Manufacturing,"Veneer, Plywood, and Engineered Wood Product Manufacturing","Veneer, Plywood, and Engineered Wood Product Manufacturing",Hardwood Veneer and Plywood Manufacturing
32,321,3212,32121,321212,Manufacturing,Wood Product Manufacturing,"Veneer, Plywood, and Engineered Wood Product Manufacturing","Veneer, Plywood, and Engineered Wood Product Manufacturing",Softwood Veneer and Plywood Manufacturing
32,321,3212,32121,321213,Manufacturing,Wood Product Manufacturing,"Veneer, Plywood, and Engineered Wood Product Manufacturing","Veneer, Plywood, and Engineered Wood Product Manufacturing",Engineered Wood Member (except Truss) Manufacturing
32,321,3212,32121,321214,Manufacturing,Wood Product Manufacturing,"Veneer, Plywood, and Engineered Wood Product Manufacturing","Veneer, Plywood, and Engineered Wood Product Manufacturing",Truss Manufacturing
32,321,3212,32121,321219,Manufacturing,Wood Product Manufacturing,"Veneer, Plywood, and Engineered Wood Product Manufacturing","Veneer, Plywood, and Engineered Wood Product Manufacturing",Reconstituted Wood Product Manufacturing
32,321,3219,32191,321911,Manufacturing,Wood Product Manufacturing,Other Wood Product Manufacturing,Millwork,Wood Window and Door Manufacturing
32,321,3219,32191,321912,Manufacturing,Wood Product Manufacturing,Other Wood Product Manufacturing,Millwork,"Cut Stock, Resawing Lumber, and Planing"
32,321,3219,32191,321918,Manufacturing,Wood Product Manufacturing,Other Wood Product Manufacturing,Millwork,Other Millwork (including Flooring)
32,321,3219,32192,321920,Manufacturing,Wood Product Manufacturing,Other Wood Product Manufacturing,Wood Container and Pallet Manufacturing,Wood Container and Pallet Manufacturing
