NAICS6_Make,NAICS6_Use,ProVal
336360,115000,2.162162162
336390,115000,11.89189189
311119,115000,303.7200737
31161A,115000,0.979742173
313200,115000,10.77777778
314900,115000,26.58518519
324110,115000,39.4822627
324190,115000,2.042186002
325414,115000,38.65900783
325310,115000,1525.650131
325320,115000,188.4626632
325510,115000,0.690339426
326110,115000,2.26446281
326190,115000,29.43801653
326210,115000,4.52892562
423100,115000,5.92
423400,115000,7.4
423600,115000,1.48
423800,115000,29.6
423A00,115000,20.72
424200,115000,32.56
424400,115000,4.44
424700,115000,31.08
424A00,115000,2159.32
425000,115000,7.4
481000,115000,1
482000,115000,56
483000,115000,27
484000,115000,111
486000,115000,3
48A000,115000,34.08415842
517110,115000,5.526315789
522A00,115000,11.32075472
52A000,115000,25.47169811
523900,115000,3.384615385
523A00,115000,10.15384615
5241XX,115000,86.64449541
524200,115000,44.49311927
531ORE,115000,3.029411765
532100,115000,1.189542484
532400,115000,45.20261438
533000,115000,15.46405229
541100,115000,77.32110092
541512,115000,15.19148936
54151A,115000,10.85106383
541200,115000,51.455081
541300,115000,371.6200295
541610,115000,1.905743741
541700,115000,0.95287187
541800,115000,1.905743741
5419A0,115000,3.811487482
561300,115000,2.031746032
561700,115000,32.50793651
561100,115000,2.031746032
561400,115000,2.031746032
561500,115000,4.063492063
561900,115000,3.047619048
562000,115000,4.615384615
611A00,115000,2.4
722110,115000,1.073170732
722211,115000,3.219512195
812300,115000,23.76435045
491000,115000,4
S00300,115000,41.33333333
211000,211000,27501.60092
212100,211000,59.39568345
213111,211000,1.934911243
21311A,211000,7947.325444
221100,211000,1967.044982
221200,211000,399.2685693
221300,211000,1237.323757
230301,211000,1443.186975
327310,211000,766.6410516
327910,211000,37.02527806
331110,211000,2121.473896
331200,211000,2489.511499
332200,211000,223.8642892
332310,211000,806.0956915
332500,211000,33.16507988
332710,211000,28.55881878
332720,211000,63.5664031
332800,211000,90.28271744
33291A,211000,3043.817331
332991,211000,175.9591738
332999,211000,127.1328062
333120,211000,665.0793128
333130,211000,1638.899506
333318,211000,419.3730289
333415,211000,59.17533537
33351B,211000,1057.437515
333618,211000,276.5803719
33391A,211000,832.3139562
333920,211000,680.5163568
333991,211000,873.4794069
33399A,211000,437.3829136
334514,211000,19.80555556
335120,211000,49.10322581
335312,211000,54.81290323
335930,211000,17.12903226
336310,211000,74.92757306
336320,211000,104.7064803
336350,211000,124.8792884
336390,211000,116.2337992
3363A0,211000,170.0279543
339990,211000,21.94285714
322130,211000,17.69230769
322210,211000,20.34615385
322220,211000,21.23076923
323110,211000,5.454545455
324110,211000,2264.253513
324190,211000,1056.408787
325110,211000,1563.405398
325120,211000,1136.021208
325180,211000,737.6631105
325190,211000,1001.900643
3259A0,211000,2316.082005
326190,211000,61.44827586
326210,211000,12.80172414
423100,211000,72.21978022
423400,211000,51.78021978
423600,211000,47.01098901
423800,211000,1165.736264
423A00,211000,782.8351648
424200,211000,2.043956044
424400,211000,7.494505495
424700,211000,618.6373626
424A00,211000,371.3186813
425000,211000,31.34065934
441000,211000,70
445000,211000,1
452000,211000,11
444000,211000,44
447000,211000,1
454000,211000,10
4B0000,211000,5
481000,211000,12.85714286
482000,211000,419
483000,211000,447
484000,211000,860
485000,211000,3
486000,211000,7215.810219
48A000,211000,29
493000,211000,6
511120,211000,0.842105263
511200,211000,15.15789474
515100,211000,263.9991632
517110,211000,381.4075314
517210,211000,127.5882845
517A00,211000,37.32635983
518200,211000,47.88636364
5191A0,211000,1.113636364
522A00,211000,427.7458653
52A000,211000,1626.932231
523900,211000,101.4266617
523A00,211000,231.3022651
5241XX,211000,6929.982456
524200,211000,523.0175439
531ORE,211000,954.1031149
532100,211000,61.35517241
532400,211000,2861.537069
533000,211000,1025.142672
541100,211000,1514.323936
541511,211000,4559.267493
541512,211000,852.6488043
54151A,211000,301.0837024
541200,211000,737.1603361
541300,211000,2434.494311
541610,211000,261.9392613
5416A0,211000,4.865744793
541800,211000,284.6460704
541400,211000,36.49308594
5419A0,211000,796.3602311
550000,211000,10536.8356
561300,211000,16.59074733
561700,211000,636.7686833
561100,211000,14.22064057
561200,211000,3.160142349
561400,211000,26.07117438
561600,211000,158.797153
561900,211000,7.110320285
562000,211000,1094
711500,211000,1
721000,211000,5
722110,211000,27.85714286
722211,211000,2.857142857
811100,211000,8.388349515
811200,211000,37.04854369
811300,211000,4.194174757
811400,211000,18.87378641
812300,211000,0.699029126
813B00,211000,74.7961165
S00300,211000,1687
111900,212100,6.576923077
113000,212100,64.94845361
212100,212100,3366.599832
212310,212100,411.8563868
2123A0,212100,5.590810681
21311A,212100,526.4041605
221100,212100,636.7347315
221200,212100,12.46277944
221300,212100,4.531919797
230301,212100,620.1758636
321100,212100,70.29310345
327320,212100,14.78806907
327330,212100,3.697017268
327992,212100,90.20722135
331110,212100,34.64935065
331200,212100,5.272727273
332200,212100,8.728643216
332500,212100,13.82035176
332710,212100,11.63819095
332720,212100,298.9560302
332800,212100,34.18718593
332999,212100,11.63819095
333120,212100,440.4570101
333130,212100,781.7021689
33351B,212100,66.50464756
333920,212100,390.3059644
334118,212100,6.4
334290,212100,0.8
334514,212100,12.8
335120,212100,25.55882353
336310,212100,32.40731901
336320,212100,46.90533015
336350,212100,53.72792363
336390,212100,75.90135243
3363A0,212100,75.90135243
336500,212100,39.66666667
339990,212100,8.877192982
313200,212100,2.4
322120,212100,30.51798561
322130,212100,6.539568345
322210,212100,7.992805755
322220,212100,15.98561151
323110,212100,1.666666667
324110,212100,1126.828544
324190,212100,258.8220614
325110,212100,16.53674352
325120,212100,20.4740634
325180,212100,10.2370317
325190,212100,31.49855908
325310,212100,588.2355908
3259A0,212100,374.045389
326110,212100,13.04701015
326190,212100,39.14103046
326210,212100,169.611132
326220,212100,143.9830763
326290,212100,21.90033847
423100,212100,155.5172414
423400,212100,17.70114943
423600,212100,21.49425287
423800,212100,646.091954
423A00,212100,414.7126437
424400,212100,2.528735632
424700,212100,724.4827586
424A00,212100,546.2068966
425000,212100,26.55172414
441000,212100,41
452000,212100,5
444000,212100,19
447000,212100,5
454000,212100,91
4B0000,212100,2
481000,212100,9.677419355
482000,212100,1437
483000,212100,158
484000,212100,272
485000,212100,2.571428571
486000,212100,24
48A000,212100,57.76923077
493000,212100,11.67315175
515100,212100,2.974729242
517110,212100,51.31407942
517210,212100,15.61732852
518200,212100,1.166666667
522A00,212100,51.42004505
52A000,212100,130.2195946
523900,212100,518.9479277
523A00,212100,28.7077577
5241XX,212100,37.43482795
524200,212100,67.3826903
531ORE,212100,6.825
532100,212100,9.956995101
532400,212100,459.55362
533000,212100,306.36908
541100,212100,202.301
541512,212100,7.402597403
54151A,212100,3.701298701
541200,212100,126.7037578
541300,212100,539.1846042
541610,212100,24.04596862
5416A0,212100,7.398759577
541800,212100,7.398759577
541400,212100,3.699379788
5419A0,212100,28.67019336
550000,212100,1452.669654
561300,212100,4.382550336
561700,212100,137.6120805
561100,212100,5.259060403
561400,212100,22.78926174
561500,212100,16.65369128
561600,212100,8.765100671
561900,212100,2.629530201
562000,212100,105.5626822
721000,212100,5.263157895
722110,212100,1.446153846
722211,212100,1.446153846
811100,212100,11.82638889
811200,212100,9.097222222
811400,212100,16.375
813B00,212100,11.82638889
491000,212100,0.384615385
S00300,212100,27.421875
111900,212230,2.192307692
212100,212230,21.43144094
212230,212230,273.0179216
2122A0,212230,316.8126052
2123A0,212230,0.93180178
21311A,212230,130.3476969
221100,212230,365.3860336
221200,212230,125.1942844
230301,212230,325.5702109
321100,212230,1.301724138
321910,212230,1.301724138
3219A0,212230,3.905172414
327310,212230,1.478806907
327400,212230,34.01255887
327992,212230,11.83045526
331110,212230,53.48051948
331200,212230,3.012987013
332310,212230,22.54899497
332320,212230,7.273869347
332600,212230,4.364321608
332710,212230,9.456030151
332720,212230,14.54773869
332800,212230,30.55025126
33291A,212230,8.728643216
332999,212230,5.091708543
333120,212230,168.9872192
333130,212230,271.4697909
33351B,212230,15.26336174
33391A,212230,40.33888459
333920,212230,163.5360186
33399A,212230,55.60224632
335120,212230,5.808823529
335312,212230,3.485294118
335911,212230,13.94117647
336310,212230,5.969769292
336320,212230,3.411296738
336350,212230,11.93953858
336390,212230,11.0867144
3363A0,212230,11.0867144
339990,212230,2.421052632
322120,212230,2.179856115
322130,212230,2.90647482
322210,212230,3.633093525
322220,212230,2.179856115
324110,212230,478.1470398
324121,212230,0.464671564
324190,212230,9.293431288
325110,212230,18.11167147
325120,212230,37.79827089
325180,212230,14.17435159
325190,212230,98.43299712
325510,212230,17.32420749
3259A0,212230,90.55835735
326120,212230,2.79578789
326190,212230,5.59157578
326210,212230,146.3128996
423100,212230,92.29885057
423400,212230,6.32183908
423600,212230,8.850574713
423800,212230,220
423A00,212230,64.48275862
424400,212230,1.264367816
424700,212230,319.8850575
424A00,212230,44.25287356
425000,212230,5.057471264
441000,212230,10
452000,212230,1
454000,212230,1
481000,212230,0.967741935
482000,212230,28
483000,212230,18
484000,212230,127
486000,212230,8
515100,212230,2.974729242
517110,212230,3.718411552
517210,212230,2.974729242
518200,212230,2.333333333
522A00,212230,4.006756757
52A000,212230,15.35923423
523900,212230,23.18703507
523A00,212230,2.208289054
5241XX,212230,177.8154327
524200,212230,56.15224192
532400,212230,47.4872074
533000,212230,17.6162221
541100,212230,39.061
541511,212230,196.1688312
541512,212230,24.05844156
54151A,212230,9.253246753
541200,212230,12.02298431
541300,212230,150.7497264
541610,212230,0.924844947
541800,212230,3.699379788
5419A0,212230,2.774534841
550000,212230,198.9390681
561700,212230,50.83758389
562000,212230,16.62973761
722110,212230,15.18461538
722211,212230,5.784615385
811100,212230,7.277777778
811200,212230,2.729166667
813B00,212230,0.909722222
S00402,212230,-13
S00300,212230,14.21875
111900,2122A0,17.53846154
212100,2122A0,28.88585518
212230,2122A0,5.590810681
2122A0,2122A0,357.8118836
2123A0,2122A0,0.93180178
21311A,2122A0,493.8172363
221100,2122A0,587.4501037
221200,2122A0,23.22608896
221300,2122A0,0.566489975
230301,2122A0,154.8227905
321100,2122A0,2.603448276
3219A0,2122A0,19.52586207
327400,2122A0,180.4144427
331110,2122A0,226.7272727
331200,2122A0,20.33766234
331510,2122A0,21.09090909
33211A,2122A0,40.73366834
332200,2122A0,14.54773869
332310,2122A0,8.001256281
332710,2122A0,51.64447236
332720,2122A0,98.92462312
332800,2122A0,162.2072864
332999,2122A0,42.18844221
333120,2122A0,411.0205267
333130,2122A0,101.3923315
33351B,2122A0,54.5120062
333920,2122A0,522.2250194
33399A,2122A0,23.98528273
336310,2122A0,35.81861575
336320,2122A0,15.35083532
336350,2122A0,57.13922037
336390,2122A0,89.54653938
3363A0,2122A0,75.04852824
339990,2122A0,11.29824561
322130,2122A0,19.61870504
322210,2122A0,25.43165468
322220,2122A0,22.52517986
324110,2122A0,666.3390233
324190,2122A0,33.9210242
325110,2122A0,92.92074928
325120,2122A0,166.1548991
325180,2122A0,103.157781
325190,2122A0,300.0237752
3259A0,2122A0,116.5446686
326190,2122A0,40.07295976
326210,2122A0,328.5050771
423100,2122A0,241.4942529
423400,2122A0,15.17241379
423600,2122A0,8.850574713
423800,2122A0,322.4137931
423A00,2122A0,159.3103448
424400,2122A0,2.528735632
424700,2122A0,372.9885057
424A00,2122A0,117.5862069
425000,2122A0,10.11494253
441000,2122A0,34
452000,2122A0,2
454000,2122A0,3
481000,2122A0,3.870967742
482000,2122A0,70
483000,2122A0,56
484000,2122A0,184
486000,2122A0,11
48A000,2122A0,51.57967033
493000,2122A0,10.50583658
515100,2122A0,5.949458484
517110,2122A0,21.566787
517210,2122A0,8.924187726
517A00,2122A0,0.74368231
518200,2122A0,1.166666667
522A00,2122A0,42.07094595
52A000,2122A0,98.16554054
523900,2122A0,67.35281615
523A00,2122A0,9.937300744
5241XX,2122A0,194.6611053
524200,2122A0,299.4786236
531ORE,2122A0,21.6125
532100,2122A0,1.5318454
532400,2122A0,56.6782798
533000,2122A0,52.8486663
541100,2122A0,190.058
541512,2122A0,12.95454545
54151A,2122A0,5.551948052
541200,2122A0,90.63480482
541300,2122A0,159.0733309
541610,2122A0,8.323604524
5416A0,2122A0,9.248449471
541800,2122A0,9.248449471
541400,2122A0,0.924844947
5419A0,2122A0,10.17329442
550000,2122A0,384.4083035
561700,2122A0,117.452349
561400,2122A0,3.506040268
561600,2122A0,7.888590604
561900,2122A0,0.876510067
562000,2122A0,31.81341108
721000,2122A0,2.105263158
722110,2122A0,7.953846154
722211,2122A0,3.615384615
811100,2122A0,4.548611111
811200,2122A0,6.368055556
813B00,2122A0,5.458333333
491000,2122A0,4.230769231
S00300,2122A0,19.296875
111900,212310,2.192307692
212100,212310,9.318017801
212310,212310,387.6295405
2123A0,212310,23.2950445
21311A,212310,299.1312531
221100,212310,240.1917493
221200,212310,10.76330952
221300,212310,5.664899746
230301,212310,411.3862719
3219A0,212310,6.50862069
331110,212310,43.68831169
331200,212310,5.272727273
332500,212310,4.364321608
332710,212310,3.636934673
332720,212310,4.364321608
332800,212310,10.91080402
332999,212310,2.182160804
333120,212310,130.8288149
333130,212310,39.24864446
33351B,212310,11.99264136
333920,212310,93.76065066
334118,212310,3.2
335120,212310,8.132352941
336310,212310,5.116945107
336320,212310,4.264120923
336350,212310,17.90930788
336390,212310,13.64518695
3363A0,212310,16.20365951
339990,212310,3.228070175
322130,212310,2.179856115
322210,212310,2.179856115
322220,212310,2.90647482
324110,212310,373.1312662
324190,212310,10.22277442
3259A0,212310,127.5691643
326190,212310,9.785257616
326210,212310,17.24069199
326220,212310,15.84279804
326290,212310,15.84279804
423100,212310,21.49425287
423400,212310,3.793103448
423600,212310,3.793103448
423800,212310,98.62068966
423A00,212310,128.9655172
424700,212310,246.5517241
424A00,212310,24.02298851
425000,212310,5.057471264
441000,212310,5
481000,212310,13.5483871
482000,212310,28
483000,212310,18
484000,212310,84
485000,212310,5.142857143
486000,212310,6
48A000,212310,1392.651099
493000,212310,277.8210117
517110,212310,44.62093863
517210,212310,18.59205776
518200,212310,1.166666667
522A00,212310,24.04054054
52A000,212310,84.80968468
523900,212310,209.7874601
523A00,212310,6.624867163
5241XX,212310,37.43482795
524200,212310,71.1261731
531ORE,212310,12.5125
532100,212310,2.2977681
532400,212310,127.9090909
533000,212310,62.8056614
541100,212310,51.304
541512,212310,5.551948052
54151A,212310,1.850649351
541200,212310,74.91244072
541300,212310,640.9175483
541610,212310,12.02298431
5416A0,212310,3.699379788
541800,212310,9.248449471
541400,212310,3.699379788
5419A0,212310,15.7223641
550000,212310,673.4916368
561300,212310,1.753020134
561700,212310,79.76241611
561100,212310,2.629530201
561400,212310,18.40671141
561500,212310,24.54228188
561600,212310,5.259060403
561900,212310,6.13557047
562000,212310,55.67346939
713900,212310,1
721000,212310,9.473684211
722110,212310,2.892307692
722211,212310,2.169230769
811100,212310,5.458333333
811200,212310,10.00694444
811400,212310,1.819444444
813B00,212310,6.368055556
111900,2123A0,8.769230769
212100,2123A0,51.24909791
212310,2123A0,92.24837623
2123A0,2123A0,256.2454895
21311A,2123A0,237.2996533
221100,2123A0,368.7849735
221200,2123A0,71.37773681
221300,2123A0,5.098409772
230301,2123A0,458.2754598
3219A0,2123A0,10.4137931
331110,2123A0,180.025974
331200,2123A0,18.07792208
332710,2123A0,14.54773869
332720,2123A0,27.64070352
332800,2123A0,45.82537688
332999,2123A0,0.727386935
333120,2123A0,266.0185902
333130,2123A0,58.87296669
33351B,2123A0,11.99264136
333920,2123A0,228.950426
334118,2123A0,0.8
336310,2123A0,22.1734288
336320,2123A0,7.675417661
336350,2123A0,37.52426412
336390,2123A0,52.87509944
3363A0,2123A0,52.02227526
339990,2123A0,5.649122807
322130,2123A0,7.992805755
322210,2123A0,9.446043165
322220,2123A0,8.71942446
324110,2123A0,450.7314175
324190,2123A0,10.68744598
325180,2123A0,77.17146974
325190,2123A0,186.6289625
3259A0,2123A0,189.7788184
326190,2123A0,25.16209101
326210,2123A0,6.523505077
326220,2123A0,3.727717187
326290,2123A0,2.79578789
423100,2123A0,39.1954023
423400,2123A0,6.32183908
423600,2123A0,3.793103448
423800,2123A0,183.3333333
423A00,2123A0,115.0574713
424400,2123A0,1.264367816
424700,2123A0,244.0229885
424A00,2123A0,77.12643678
425000,2123A0,3.793103448
441000,2123A0,32
452000,2123A0,2
454000,2123A0,3
481000,2123A0,8.709677419
482000,2123A0,86
483000,2123A0,14
484000,2123A0,101
485000,2123A0,1.285714286
486000,2123A0,7
517110,2123A0,13.38628159
517210,2123A0,11.89891697
517A00,2123A0,0.74368231
518200,2123A0,1.166666667
522A00,2123A0,57.43018018
52A000,2123A0,86.14527027
523900,2123A0,147.9553666
523A00,2123A0,8.833156217
5241XX,2123A0,510.9854015
524200,2123A0,342.5286757
531ORE,2123A0,28.4375
532100,2123A0,4.5955362
532400,2123A0,174.6303756
533000,2123A0,65.1034295
541100,2123A0,86.284
541512,2123A0,12.95454545
54151A,2123A0,3.701298701
541200,2123A0,85.08573513
541300,2123A0,426.3535206
541610,2123A0,5.549069683
