fipstate,fipscty,naics,empflag,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
23,19,44511/,,H,1621,H,9292,H,36271,27,4,0,3,7,8,5,0,0,0,0,0,0,0,11,19
23,19,445110,,H,1621,H,9292,H,36271,27,4,0,3,7,8,5,0,0,0,0,0,0,0,11,19
23,19,44512/,,G,225,G,681,G,2917,26,9,9,5,3,0,0,0,0,0,0,0,0,0,11,19
23,19,445120,,G,225,G,681,G,2917,26,9,9,5,3,0,0,0,0,0,0,0,0,0,11,19
23,19,4452//,,G,36,S,0,H,649,6,2,3,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,44522/,A,D,0,D,0,D,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,445220,A,D,0,D,0,D,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,44523/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,445230,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,44529/,A,D,0,D,0,D,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,445292,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,445299,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,4453//,,H,24,G,62,G,287,6,4,2,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,44531/,,H,24,G,62,G,287,6,4,2,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,445310,,H,24,G,62,G,287,6,4,2,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,446///,,G,539,H,4248,H,16958,46,12,10,17,6,1,0,0,0,0,0,0,0,0,11,19
23,19,4461//,,G,539,H,4248,H,16958,46,12,10,17,6,1,0,0,0,0,0,0,0,0,11,19
23,19,44611/,,H,341,H,3223,H,12682,25,4,4,13,3,1,0,0,0,0,0,0,0,0,11,19
23,19,446110,,H,341,H,3223,H,12682,25,4,4,13,3,1,0,0,0,0,0,0,0,0,11,19
23,19,44612/,,G,58,G,166,G,724,3,0,1,0,2,0,0,0,0,0,0,0,0,0,11,19
23,19,446120,,G,58,G,166,G,724,3,0,1,0,2,0,0,0,0,0,0,0,0,0,11,19
23,19,44613/,,H,60,G,332,G,1316,9,4,2,3,0,0,0,0,0,0,0,0,0,0,11,19
23,19,446130,,H,60,G,332,G,1316,9,4,2,3,0,0,0,0,0,0,0,0,0,0,11,19
23,19,44619/,B,D,0,D,0,D,0,9,4,3,1,1,0,0,0,0,0,0,0,0,0,11,19
23,19,446191,B,S,0,H,250,H,1062,6,3,2,0,1,0,0,0,0,0,0,0,0,0,11,19
23,19,446199,B,D,0,D,0,D,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,447///,,G,1062,G,4368,G,18771,96,17,31,40,7,0,1,0,0,0,0,0,0,0,11,19
23,19,4471//,,G,1062,G,4368,G,18771,96,17,31,40,7,0,1,0,0,0,0,0,0,0,11,19
23,19,44711/,,G,894,G,3300,G,13904,85,11,28,39,7,0,0,0,0,0,0,0,0,0,11,19
23,19,447110,,G,894,G,3300,G,13904,85,11,28,39,7,0,0,0,0,0,0,0,0,0,11,19
23,19,44719/,,G,168,H,1068,H,4867,11,6,3,1,0,0,1,0,0,0,0,0,0,0,11,19
23,19,447190,,G,168,H,1068,H,4867,11,6,3,1,0,0,1,0,0,0,0,0,0,0,11,19
23,19,448///,,H,916,G,2812,G,11456,64,14,20,18,7,5,0,0,0,0,0,0,0,0,11,19
23,19,4481//,,H,755,G,2010,G,8082,44,11,10,11,7,5,0,0,0,0,0,0,0,0,11,19
23,19,44811/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,448110,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,44812/,,G,146,G,437,G,1796,18,5,5,7,1,0,0,0,0,0,0,0,0,0,11,19
23,19,448120,,G,146,G,437,G,1796,18,5,5,7,1,0,0,0,0,0,0,0,0,0,11,19
23,19,44813/,,H,29,G,92,G,389,3,0,2,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,448130,,H,29,G,92,G,389,3,0,2,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,44814/,,H,528,G,1323,G,5292,14,0,1,3,5,5,0,0,0,0,0,0,0,0,11,19
23,19,448140,,H,528,G,1323,G,5292,14,0,1,3,5,5,0,0,0,0,0,0,0,0,11,19
23,19,44815/,A,D,0,D,0,D,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,448150,A,D,0,D,0,D,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,44819/,B,D,0,D,0,D,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,11,19
23,19,448190,B,D,0,D,0,D,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,11,19
23,19,4482//,,G,83,G,385,G,1601,11,2,5,4,0,0,0,0,0,0,0,0,0,0,11,19
23,19,44821/,,G,83,G,385,G,1601,11,2,5,4,0,0,0,0,0,0,0,0,0,0,11,19
23,19,448210,,G,83,G,385,G,1601,11,2,5,4,0,0,0,0,0,0,0,0,0,0,11,19
23,19,4483//,,H,78,H,417,G,1773,9,1,5,3,0,0,0,0,0,0,0,0,0,0,11,19
23,19,44831/,,H,78,H,417,G,1773,9,1,5,3,0,0,0,0,0,0,0,0,0,0,11,19
23,19,448310,,H,78,H,417,G,1773,9,1,5,3,0,0,0,0,0,0,0,0,0,0,11,19
23,19,451///,,G,398,G,1507,G,6604,42,22,7,6,6,1,0,0,0,0,0,0,0,0,11,19
23,19,4511//,,H,354,G,1365,G,5974,35,18,6,5,5,1,0,0,0,0,0,0,0,0,11,19
23,19,45111/,,G,189,G,796,G,3632,22,11,5,4,1,1,0,0,0,0,0,0,0,0,11,19
23,19,451110,,G,189,G,796,G,3632,22,11,5,4,1,1,0,0,0,0,0,0,0,0,11,19
23,19,45112/,,H,129,H,426,H,1799,8,4,0,1,3,0,0,0,0,0,0,0,0,0,11,19
23,19,451120,,H,129,H,426,H,1799,8,4,0,1,3,0,0,0,0,0,0,0,0,0,11,19
23,19,45113/,,H,32,H,114,H,443,4,2,1,0,1,0,0,0,0,0,0,0,0,0,11,19
23,19,451130,,H,32,H,114,H,443,4,2,1,0,1,0,0,0,0,0,0,0,0,0,11,19
23,19,45114/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,451140,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,4512//,B,D,0,D,0,D,0,7,4,1,1,1,0,0,0,0,0,0,0,0,0,11,19
23,19,45121/,B,D,0,D,0,D,0,7,4,1,1,1,0,0,0,0,0,0,0,0,0,11,19
23,19,451211,B,D,0,D,0,D,0,6,3,1,1,1,0,0,0,0,0,0,0,0,0,11,19
23,19,451212,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,452///,G,D,0,D,0,D,0,34,4,9,5,5,4,5,2,0,0,0,0,0,0,11,19
23,19,4521//,,H,768,H,3523,H,13428,7,0,0,0,0,3,4,0,0,0,0,0,0,0,11,19
23,19,45211/,,H,768,H,3523,H,13428,7,0,0,0,0,3,4,0,0,0,0,0,0,0,11,19
23,19,452111,,G,270,H,1335,G,4782,3,0,0,0,0,2,1,0,0,0,0,0,0,0,11,19
23,19,452112,,H,498,H,2188,H,8646,4,0,0,0,0,1,3,0,0,0,0,0,0,0,11,19
23,19,4529//,G,D,0,D,0,D,0,27,4,9,5,5,1,1,2,0,0,0,0,0,0,11,19
23,19,45291/,F,D,0,D,0,D,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,11,19
23,19,452910,F,D,0,D,0,D,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,11,19
23,19,45299/,,H,305,H,1173,H,5140,24,4,9,5,5,1,0,0,0,0,0,0,0,0,11,19
23,19,452990,,H,305,H,1173,H,5140,24,4,9,5,5,1,0,0,0,0,0,0,0,0,11,19
23,19,453///,,G,419,H,1719,G,7780,74,50,13,5,6,0,0,0,0,0,0,0,0,0,11,19
23,19,4531//,,H,23,H,90,H,378,9,8,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,45311/,,H,23,H,90,H,378,9,8,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,453110,,H,23,H,90,H,378,9,8,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,4532//,,H,166,H,599,H,2407,22,13,4,2,3,0,0,0,0,0,0,0,0,0,11,19
23,19,45321/,B,D,0,D,0,D,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,11,19
23,19,453210,B,D,0,D,0,D,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,11,19
23,19,45322/,,H,114,H,331,H,1447,19,12,4,2,1,0,0,0,0,0,0,0,0,0,11,19
23,19,453220,,H,114,H,331,H,1447,19,12,4,2,1,0,0,0,0,0,0,0,0,0,11,19
23,19,4533//,,H,85,H,291,H,1300,12,8,1,2,1,0,0,0,0,0,0,0,0,0,11,19
23,19,45331/,,H,85,H,291,H,1300,12,8,1,2,1,0,0,0,0,0,0,0,0,0,11,19
23,19,453310,,H,85,H,291,H,1300,12,8,1,2,1,0,0,0,0,0,0,0,0,0,11,19
23,19,4539//,,H,145,G,739,G,3695,31,21,7,1,2,0,0,0,0,0,0,0,0,0,11,19
23,19,45391/,B,D,0,D,0,D,0,5,2,1,0,2,0,0,0,0,0,0,0,0,0,11,19
23,19,453910,B,D,0,D,0,D,0,5,2,1,0,2,0,0,0,0,0,0,0,0,0,11,19
23,19,45393/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,453930,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,45399/,,G,84,H,419,H,2099,25,19,5,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,453991,B,S,0,H,211,H,985,12,10,2,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,453998,,H,47,H,208,G,1114,13,9,3,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,454///,,G,732,G,6649,G,24452,66,35,15,7,7,1,1,0,0,0,0,0,0,0,11,19
23,19,4541//,E,D,0,D,0,D,0,12,7,4,0,0,0,1,0,0,0,0,0,0,0,11,19
23,19,45411/,E,D,0,D,0,D,0,12,7,4,0,0,0,1,0,0,0,0,0,0,0,11,19
23,19,454111,B,S,0,H,316,H,1320,10,7,3,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,454113,E,D,0,D,0,D,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,11,19
23,19,4542//,B,D,0,D,0,D,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,11,19
23,19,45421/,B,D,0,D,0,D,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,11,19
23,19,454210,B,D,0,D,0,D,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,11,19
23,19,4543//,,G,404,G,4050,G,14590,51,26,11,7,6,1,0,0,0,0,0,0,0,0,11,19
23,19,45431/,,G,331,G,3424,G,11998,41,22,8,6,4,1,0,0,0,0,0,0,0,0,11,19
23,19,454310,,G,331,G,3424,G,11998,41,22,8,6,4,1,0,0,0,0,0,0,0,0,11,19
23,19,45439/,,H,73,G,626,G,2592,10,4,3,1,2,0,0,0,0,0,0,0,0,0,11,19
23,19,454390,,H,73,G,626,G,2592,10,4,3,1,2,0,0,0,0,0,0,0,0,0,11,19
23,19,48----,,G,2278,G,20637,G,84261,191,124,20,17,18,7,5,0,0,0,0,0,0,0,11,19
23,19,481///,B,D,0,D,0,D,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,11,19
23,19,4811//,B,D,0,D,0,D,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,11,19
23,19,48111/,B,D,0,D,0,D,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,11,19
23,19,481111,B,D,0,D,0,D,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,11,19
23,19,4812//,A,D,0,D,0,D,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,48121/,A,D,0,D,0,D,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,481211,A,D,0,D,0,D,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,483///,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,4832//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,48321/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,483212,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,484///,,G,1298,G,11428,G,47772,129,95,8,10,8,5,3,0,0,0,0,0,0,0,11,19
23,19,4841//,,G,647,H,5954,H,24821,49,34,1,6,5,1,2,0,0,0,0,0,0,0,11,19
23,19,48411/,,H,151,G,1103,H,4621,20,16,0,1,2,1,0,0,0,0,0,0,0,0,11,19
23,19,484110,,H,151,G,1103,H,4621,20,16,0,1,2,1,0,0,0,0,0,0,0,0,11,19
23,19,48412/,,G,496,H,4851,H,20200,29,18,1,5,3,0,2,0,0,0,0,0,0,0,11,19
23,19,484121,,G,414,H,3950,H,16142,21,14,1,3,1,0,2,0,0,0,0,0,0,0,11,19
23,19,484122,,H,82,H,901,H,4058,8,4,0,2,2,0,0,0,0,0,0,0,0,0,11,19
23,19,4842//,,G,651,G,5474,G,22951,80,61,7,4,3,4,1,0,0,0,0,0,0,0,11,19
23,19,48421/,,H,111,H,770,H,3511,5,1,0,2,1,1,0,0,0,0,0,0,0,0,11,19
23,19,484210,,H,111,H,770,H,3511,5,1,0,2,1,1,0,0,0,0,0,0,0,0,11,19
23,19,48422/,,G,322,G,2894,G,11238,64,52,6,2,2,2,0,0,0,0,0,0,0,0,11,19
23,19,484220,,G,322,G,2894,G,11238,64,52,6,2,2,2,0,0,0,0,0,0,0,0,11,19
23,19,48423/,,G,218,G,1810,G,8202,11,8,1,0,0,1,1,0,0,0,0,0,0,0,11,19
23,19,484230,,G,218,G,1810,G,8202,11,8,1,0,0,1,1,0,0,0,0,0,0,0,11,19
23,19,485///,E,D,0,D,0,D,0,14,5,6,0,1,1,1,0,0,0,0,0,0,0,11,19
23,19,4853//,,H,27,G,98,G,498,8,4,4,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,48531/,,G,22,G,64,G,338,6,3,3,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,485310,,G,22,G,64,G,338,6,3,3,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,48532/,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,485320,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,4854//,E,D,0,D,0,D,0,5,0,2,0,1,1,1,0,0,0,0,0,0,0,11,19
23,19,48541/,E,D,0,D,0,D,0,5,0,2,0,1,1,1,0,0,0,0,0,0,0,11,19
23,19,485410,E,D,0,D,0,D,0,5,0,2,0,1,1,1,0,0,0,0,0,0,0,11,19
23,19,4855//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,48551/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,485510,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,486///,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,4862//,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,48621/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,486210,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,488///,,G,215,G,3277,G,11081,21,12,2,3,4,0,0,0,0,0,0,0,0,0,11,19
23,19,4881//,,G,140,G,2778,G,9068,7,2,1,1,3,0,0,0,0,0,0,0,0,0,11,19
23,19,48819/,,G,140,G,2778,G,9068,7,2,1,1,3,0,0,0,0,0,0,0,0,0,11,19
23,19,488190,,G,140,G,2778,G,9068,7,2,1,1,3,0,0,0,0,0,0,0,0,0,11,19
23,19,4884//,,H,69,G,463,G,1898,9,5,1,2,1,0,0,0,0,0,0,0,0,0,11,19
23,19,48841/,,G,53,G,425,G,1728,5,2,1,1,1,0,0,0,0,0,0,0,0,0,11,19
23,19,488410,,G,53,G,425,G,1728,5,2,1,1,1,0,0,0,0,0,0,0,0,0,11,19
23,19,48849/,A,D,0,D,0,D,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,488490,A,D,0,D,0,D,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,4885//,A,S,0,G,17,H,77,4,4,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,48851/,A,S,0,G,17,H,77,4,4,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,488510,A,S,0,G,17,H,77,4,4,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,4889//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,48899/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,488999,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,492///,,H,420,H,4112,H,17902,16,6,1,3,4,1,1,0,0,0,0,0,0,0,11,19
23,19,4921//,,G,324,H,3716,H,15553,13,5,1,3,3,0,1,0,0,0,0,0,0,0,11,19
23,19,49211/,,G,324,H,3716,H,15553,13,5,1,3,3,0,1,0,0,0,0,0,0,0,11,19
23,19,492110,,G,324,H,3716,H,15553,13,5,1,3,3,0,1,0,0,0,0,0,0,0,11,19
23,19,4922//,B,S,0,S,0,H,2349,3,1,0,0,1,1,0,0,0,0,0,0,0,0,11,19
23,19,49221/,B,S,0,S,0,H,2349,3,1,0,0,1,1,0,0,0,0,0,0,0,0,11,19
23,19,492210,B,S,0,S,0,H,2349,3,1,0,0,1,1,0,0,0,0,0,0,0,0,11,19
23,19,493///,,H,22,H,175,H,773,4,2,2,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,4931//,,H,22,H,175,H,773,4,2,2,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,49311/,,G,14,G,121,G,436,3,2,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,493110,,G,14,G,121,G,436,3,2,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,49312/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,493120,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,51----,,G,1233,G,15366,G,56440,61,27,9,10,8,5,2,0,0,0,0,0,0,0,11,19
23,19,511///,,G,224,H,2037,H,7955,11,4,2,3,1,0,1,0,0,0,0,0,0,0,11,19
23,19,5111//,,G,224,H,2037,H,7955,11,4,2,3,1,0,1,0,0,0,0,0,0,0,11,19
23,19,51111/,,H,179,H,1901,H,7284,7,2,1,3,0,0,1,0,0,0,0,0,0,0,11,19
23,19,511110,,H,179,H,1901,H,7284,7,2,1,3,0,0,1,0,0,0,0,0,0,0,11,19
23,19,51112/,B,S,0,G,136,G,618,3,1,1,0,1,0,0,0,0,0,0,0,0,0,11,19
23,19,511120,B,S,0,G,136,G,618,3,1,1,0,1,0,0,0,0,0,0,0,0,0,11,19
23,19,51113/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,511130,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,512///,B,D,0,D,0,D,0,5,2,1,1,1,0,0,0,0,0,0,0,0,0,11,19
23,19,5121//,B,D,0,D,0,D,0,5,2,1,1,1,0,0,0,0,0,0,0,0,0,11,19
23,19,51211/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,512110,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,51213/,B,D,0,D,0,D,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,11,19
23,19,512131,B,D,0,D,0,D,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0,11,19
23,19,515///,,H,245,H,2396,H,9362,9,2,1,1,4,1,0,0,0,0,0,0,0,0,11,19
23,19,5151//,,H,245,H,2396,H,9362,9,2,1,1,4,1,0,0,0,0,0,0,0,0,11,19
23,19,51511/,,H,130,H,1241,H,4890,7,2,1,1,3,0,0,0,0,0,0,0,0,0,11,19
23,19,515112,,H,130,H,1241,H,4890,7,2,1,1,3,0,0,0,0,0,0,0,0,0,11,19
23,19,51512/,C,D,0,D,0,D,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,11,19
23,19,515120,C,D,0,D,0,D,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,11,19
23,19,517///,,G,677,G,10167,G,36256,28,13,4,4,2,4,1,0,0,0,0,0,0,0,11,19
23,19,5171//,E,S,0,H,6340,H,23408,21,11,2,3,1,4,0,0,0,0,0,0,0,0,11,19
23,19,51711/,E,S,0,H,6340,H,23408,21,11,2,3,1,4,0,0,0,0,0,0,0,0,11,19
23,19,517110,E,S,0,H,6340,H,23408,21,11,2,3,1,4,0,0,0,0,0,0,0,0,11,19
23,19,5172//,E,D,0,D,0,D,0,5,1,1,1,1,0,1,0,0,0,0,0,0,0,11,19
23,19,51721/,E,D,0,D,0,D,0,5,1,1,1,1,0,1,0,0,0,0,0,0,0,11,19
23,19,517210,E,D,0,D,0,D,0,5,1,1,1,1,0,1,0,0,0,0,0,0,0,11,19
23,19,5179//,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,51791/,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,517919,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,518///,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,5182//,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,51821/,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,518210,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,519///,B,D,0,D,0,D,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,5191//,B,D,0,D,0,D,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,51912/,,G,3,S,0,H,21,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,519120,,G,3,S,0,H,21,3,3,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,51913/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,519130,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,51919/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,519190,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,19
23,19,52----,,H,1902,H,25579,H,107293,216,105,70,24,13,2,2,0,0,0,0,0,0,0,11,19
23,19,522///,,H,1379,H,17282,H,73917,108,35,42,16,13,0,2,0,0,0,0,0,0,0,11,19
23,19,5221//,,H,1288,H,16387,H,69857,92,23,41,14,12,0,2,0,0,0,0,0,0,0,11,19
23,19,52211/,E,S,0,H,4934,H,15412,42,14,21,2,5,0,0,0,0,0,0,0,0,0,11,19
23,19,522110,E,S,0,H,4934,H,15412,42,14,21,2,5,0,0,0,0,0,0,0,0,0,11,19
23,19,52212/,F,D,0,D,0,D,0,22,4,10,4,2,0,2,0,0,0,0,0,0,0,11,19
23,19,522120,F,D,0,D,0,D,0,22,4,10,4,2,0,2,0,0,0,0,0,0,0,11,19
23,19,52213/,,G,364,H,3880,H,15495,28,5,10,8,5,0,0,0,0,0,0,0,0,0,11,19
23,19,522130,,G,364,H,3880,H,15495,28,5,10,8,5,0,0,0,0,0,0,0,0,0,11,19
23,19,5222//,,G,86,H,870,H,3955,14,10,1,2,1,0,0,0,0,0,0,0,0,0,11,19
23,19,52221/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,522210,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,52229/,,G,85,H,836,H,3921,13,9,1,2,1,0,0,0,0,0,0,0,0,0,11,19
23,19,522291,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,522292,,G,81,H,832,H,3900,10,6,1,2,1,0,0,0,0,0,0,0,0,0,11,19
23,19,522298,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,5223//,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,52231/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,522310,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,52239/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,522390,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,523///,,G,124,G,3763,G,14399,33,23,7,3,0,0,0,0,0,0,0,0,0,0,11,19
23,19,5231//,,H,81,G,3396,G,12648,19,13,3,3,0,0,0,0,0,0,0,0,0,0,11,19
23,19,52311/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,523110,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,52312/,,H,70,H,3145,H,12226,17,12,2,3,0,0,0,0,0,0,0,0,0,0,11,19
23,19,523120,,H,70,H,3145,H,12226,17,12,2,3,0,0,0,0,0,0,0,0,0,0,11,19
23,19,52314/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,523140,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,5239//,,H,43,G,367,G,1751,14,10,4,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,52392/,,G,35,G,351,G,1581,9,5,4,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,523920,,G,35,G,351,G,1581,9,5,4,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,52393/,A,S,0,G,16,H,170,5,5,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,523930,A,S,0,G,16,H,170,5,5,0,0,0,0,0,0,0,0,0,0,0,0,11,19
23,19,524///,,G,399,G,4534,G,18977,75,47,21,5,0,2,0,0,0,0,0,0,0,0,11,19
